scenario,source_distance_from_first_m,source_distance_from_second_m,reception_radius_m,reception_retained,crossing_angle_deg,observation,diameter_m,mec_radius_m,mec_center_x_m,mec_center_y_m,diameter_circle_covers,true_source_inside_bearing_region
22,697.7298098430526,577.6803325738819,1127.8540601162642,True,77.13718235410752,direction,35.568990933271486,17.784495466635743,704.8080932127364,0.22417189001754423,True,True
23,589.9563775348747,626.1407923088017,1360.717062072879,True,69.40318483414268,direction,37.69884715226704,18.84942357613352,583.1435611008287,0.27692152287960425,True,True
24,947.3473921641427,604.8875630953205,1024.9403784392562,True,76.71534595255605,direction,42.78424958825404,21.39212479412702,936.2011927502526,-0.24096837564531448,True,True
25,683.5568923320988,598.384537365929,1446.735671538873,True,77.67029702443516,direction,35.898105467117674,17.949052733558837,679.4507767735665,0.23516596618190988,True,True
26,1280.3607122998678,743.8908806510586,1304.9036147100223,True,51.23544879866539,direction,80.75748982683521,40.378744913417606,1271.6920072072824,-0.588760017775682,True,True
27,746.5125362658295,586.0099631406257,1482.543379631391,True,83.4824186098403,direction,35.10382231104727,17.551911155523634,755.6442989531049,0.20213102780121517,True,True
28,949.5893644916694,585.9957358508195,1388.6797093637945,True,77.27668422278208,direction,43.262174720075315,21.631087360037657,942.3494918979602,-0.24520598767879598,True,True
29,504.2322951021634,660.3040300528759,1074.4532647830024,True,62.279278274398784,direction,39.55611168547289,19.778055842736446,511.2637218244457,0.30808619401420856,True,True
30,903.0724475059772,578.5748118433046,1368.2633436878646,True,81.73114548889144,direction,40.68024452976771,20.340122264883856,907.9701414040396,-0.22253666664092187,True,True
31,547.4904295095595,635.0192925503889,1481.8395217106035,True,64.71382665204985,direction,38.77020719175646,19.38510359587823,539.816816921514,0.29570653613609466,True,True
32,646.2906827380233,600.1858618927865,1414.4697526165078,True,73.36521087923646,direction,36.486698100765025,18.243349050382513,642.6216860188731,0.2511338163205892,True,True
33,771.579139691599,582.9961233101326,1366.9443768623016,True,85.87075006946087,direction,35.00672649627734,17.50336324813867,772.8404030938509,0.19467537770873378,True,True
34,921.8822234291101,592.4723641732936,1310.058484594979,True,79.40289987465036,direction,41.71585711084609,20.857928555423044,922.1121696519724,-0.23155916285295142,True,True
35,706.6151098553408,584.9864600488631,1189.0619533533159,True,78.94773489185765,direction,35.50810032964339,17.754050164821695,710.1216603983904,0.22186810670979185,True,True
36,1021.1051646959321,624.5425484260762,1391.6049927729925,True,70.16816035732067,direction,50.2072575111755,25.10362875558775,1022.8300416329378,-0.30804228630533004,True,True
37,593.8198227156217,625.5288208915507,1166.5642154849556,True,69.83543932511799,direction,37.319896703612194,18.659948351806097,600.1835271161325,0.2695335690060574,True,True
38,793.6637496004071,565.0425347244784,1054.6502003612554,True,86.7514974175934,direction,34.93368166670837,17.466840833354183,792.4857443183357,0.18615782112061652,True,True
39,1032.3151270328806,603.133167498848,1070.458050835499,True,69.82634502376953,direction,50.68595279744248,25.34297639872124,1027.8636902352673,-0.312426955377779,True,True
40,1100.3598286612519,628.1521814421658,1341.7710204510718,True,64.02912175278001,direction,59.61008751857302,29.80504375928651,1112.8923960939142,-0.394571867112127,True,True
41,844.9532195453537,583.2393793335538,1406.3428790082417,True,86.85267103087024,direction,36.68378682655259,18.341893413276296,848.1024659223812,-0.18902796172780967,True,True
42,858.0473441307564,569.2678615636177,1198.823047414878,True,86.46052752270538,direction,37.458342754524516,18.729171377262258,860.4450342615733,-0.19531568464272464,True,True
43,708.3466115722869,583.193209851169,1232.4406224328814,True,78.96585859537026,direction,35.47912798540661,17.739563992703307,712.7407491209513,0.22073255827882576,True,True
44,1274.6404526957492,741.0911620549837,1362.4028597571285,True,51.583697432440566,direction,81.33741830307812,40.66870915153906,1275.4905838420732,-0.594054204378839,True,True
45,443.6276082982636,688.5703487716069,1067.9096617622838,True,57.41001046716323,direction,41.45542075194733,20.727710375973665,449.4463422579449,0.3348881223989224,True,True
46,1049.1790859201196,622.0413603157484,1495.6415405665778,True,68.05911375181401,direction,52.77220547453241,26.386102737266206,1049.168342788179,-0.33157705118041747,True,True
47,828.6112596997632,563.7026642917347,1333.2816110957656,True,89.73275345805762,direction,35.12157505436304,17.56078752718152,821.9300525944384,-0.17676161810311708,True,True
48,895.83959451114,567.4009421811279,1350.9552150237987,True,82.96706571161427,direction,39.85958570091231,19.929792850456156,896.397412901759,-0.21546805562575244,True,True
49,1177.0994040456162,668.35241388279,1225.219303748895,True,58.065899665948976,direction,68.89221884926934,34.44610942463467,1188.2050887541159,-0.4800551235776176,True,True
50,999.0480811089233,588.9272750426907,1418.6680964061693,True,72.95473722109263,direction,48.12203136622182,24.06101568311091,1000.2097878838207,-0.2889988110149897,True,True
51,829.1654451506604,562.4790492356359,1424.361619310012,True,89.76056369514586,direction,35.845117673917315,17.922558836958657,834.2756292342692,-0.18236701209062645,True,True
52,87.00448177175451,930.709602766865,1069.885637376376,True,38.803015537180016,direction,55.19375412801177,27.596877064005884,113.6960669932032,0.4804581044314773,True,True
53,985.5342069883702,614.6350378056313,1075.8127703525815,True,73.25456024405169,direction,46.5036055454451,23.25180277272255,981.8054073822166,-0.2743018939120354,True,True
54,854.1863777346844,588.3515862665311,1233.0520921940376,True,85.67547297861606,direction,37.54784827071286,18.77392413535643,861.8462387292136,-0.19604988296980963,True,True
55,734.2398622371593,586.1148042124673,1048.4837003100445,True,82.16296427523486,direction,35.184489496680435,17.592244748340217,744.3267862517298,0.20703791914866088,True,True
56,556.8733531204022,629.3576555901858,1447.7511768961376,True,65.21907335393026,direction,38.31335619791829,19.156678098959144,557.5557825193961,0.28801551964676264,True,True
57,1121.9726917136688,665.391698276158,1235.9357474180108,True,61.97393737522095,direction,59.71617312433562,29.85808656216781,1113.818076028982,-0.395550040694868,True,True
58,1218.10089501036,708.4911320227419,1380.1114734792536,True,55.17322443432241,direction,70.26037570718252,35.13018785359126,1198.466579581811,-0.4926264913050744,True,True
59,424.16349013389805,697.3105858307905,1180.907003283829,True,55.642421325063005,direction,42.58289381760841,21.291446908804204,416.0825931814835,0.349353517400516,True,True
60,1177.311327104557,662.2309635156415,1292.9135476285871,True,58.07334424305301,direction,71.01383792405798,35.50691896202899,1204.0387938399929,-0.4995458002223607,True,True
61,621.4266898470689,610.7874937335803,1179.787744099168,True,71.50832345416508,direction,36.69607979991687,18.348039899958437,631.1430523011343,0.2561105643001724,True,True
62,1152.236287555787,649.4627691162489,1494.6124360160961,True,59.95066522949862,direction,64.39307881241992,32.19653940620996,1153.0406350946735,-0.4386556124161629,True,True
63,880.4924142074685,587.8954770318625,1320.2072456408168,True,83.29433370686938,direction,38.3567341748059,19.17836708740295,874.2853681053516,-0.20274984714482347,True,True
64,1253.7708653866512,718.3106465039715,1475.1546608993267,True,52.843464685491554,direction,77.9804302433567,38.99021512167835,1253.1733168635958,-0.5633837662934127,True,True
65,554.2821851316638,639.7594462960946,1192.2248193061403,True,66.44004023649157,direction,38.53887406037427,19.269437030187134,548.6793900442963,0.2918640236937904,True,True
66,815.9581253842703,563.8221253530328,1158.8379574005814,True,88.98388149265817,direction,34.90630895889083,17.455157572190146,806.7885665314718,0.02376654123507496,False,True
67,593.5143332847994,620.013191092973,1248.193350048177,True,69.03542865883554,direction,37.5155053629064,18.7577526814532,591.2492159193569,0.27340718465495684,True,True
68,602.6129946662164,609.8101644884856,1462.6730913795589,True,68.86605173469582,direction,37.211630037382626,18.605815018691313,605.2688822017399,0.26732873075877706,True,True
69,897.4332822425729,580.0347108368006,1118.819653434261,True,82.17026223199214,direction,40.3624199431657,20.18120997158285,903.5280494810031,-0.21978994323216483,True,True
70,772.0862525180656,577.8745715382372,1094.4875481394363,True,85.50439488991341,direction,35.044081104672486,17.522040552336243,765.5580386905035,0.19783276500959346,True,True
71,1159.942946906386,666.6211620648191,1219.8767093809433,True,59.286881760386336,direction,65.01066509379848,32.50533254689924,1158.0056973509327,-0.444343238641034,True,True
72,1116.4581084984518,632.7493866413519,1326.1755630983942,True,62.753135502922305,direction,60.755631504865846,30.377815752432923,1122.799020483054,-0.40513401960816076,True,True
73,913.5539597175326,580.684518892338,1442.67292532841,True,80.68259725817998,direction,41.456834553311985,20.728417276655993,918.6213646093938,-0.22929274386510023,True,True
74,889.9766967286445,578.4620695104303,1383.515337106885,True,82.93294860642376,direction,39.225908575034445,19.612954287517223,887.2247469950121,-0.21006665757546283,True,True
75,519.9268906709328,647.5924286502491,1108.8593353246868,True,62.56157492855363,direction,39.03736109439897,19.518680547199484,529.8583424340638,0.3000241944048412,True,True
76,509.98777665784434,651.094288132365,1121.197881838591,True,61.587588618148835,direction,39.917895585229125,19.958947792614563,498.8010778635766,0.3134895756078322,True,True
77,1171.9183583295676,661.7728912651046,1276.3802473393678,True,58.46121972220873,direction,66.59620492200958,33.29810246100479,1170.5451377248382,-0.45893857016312367,True,True
78,1060.2385086369395,613.7644053941789,1373.279255756615,True,67.36841267493384,direction,54.34838102440085,27.174190512200425,1064.632539523544,-0.34607728489622325,True,True
79,1202.321152099096,695.1057230129103,1353.323102070164,True,56.24491922637512,direction,70.5133420947985,35.25667104739925,1200.3435135105062,-0.494949885119091,True,True
80,376.2086325512448,728.4153712604798,1166.395020701688,True,53.256135707743724,direction,43.76942171524247,21.884710857621236,382.87435962181394,0.363751486125409,True,True
81,545.0915280780405,636.7822217329756,1401.9673088976695,True,64.6353609225157,direction,38.40714799344732,19.20357399672366,553.8342395870279,0.28962905499639646,True,True
82,617.2045097937951,612.4439654065253,1436.3291381914744,True,71.17309264700387,direction,36.91801389944374,18.45900694972187,619.6351075134495,0.2611000205698133,True,True
83,533.3237990945717,639.9568646850606,1184.2047718920114,True,63.36462349507012,direction,39.08947798813785,19.544738994068926,527.9477054898142,0.3008525820671366,True,True
84,680.154453536915,591.404144806383,1258.9657875346604,True,76.51274014266235,direction,36.035336557757645,18.017668278878823,670.0986634239023,0.23922072673633465,True,True
85,844.3617297406613,576.2920850327948,1117.8620207196052,True,87.34624301236293,direction,36.619389486759694,18.309694743379847,847.0582715672714,-0.18851080539676968,True,True
86,570.12210287376,626.0996077743721,1016.303657314207,True,66.64951937843054,direction,38.299977267993036,19.149988633996518,558.090237405457,0.2877837980552158,True,True
87,774.3705800455723,571.4335656063024,1173.7459202211926,True,85.2156722746199,direction,35.05208214556272,17.52604107278136,764.1253162225269,0.19845394509280823,True,True
88,1083.5584557630114,635.4258379954883,1270.3293063424007,True,65.18800192330781,direction,56.41848661375842,28.20924330687921,1084.1987874101283,-0.36514679926546734,True,True
89,1372.6649982874521,808.4721329894669,1464.0245323868508,True,46.14243075924537,direction,93.22847682794405,46.614238413972025,1348.853823966359,-0.7022386948666046,True,True
90,120.21193566554811,904.4803156312653,1397.9366007547067,True,39.63732209430217,direction,55.857780879145025,27.928890439572513,99.63497261526174,0.48655452015105993,True,True
91,1080.8782632018315,639.4960430175299,1311.829790845424,True,65.31920210470456,direction,57.01159799595133,28.505798997975663,1089.6602282497365,-0.3706137187780847,True,True
92,811.2826347092097,576.6434173457452,1242.9655222517117,True,89.43031266396254,direction,34.90361831283873,17.455140853540442,809.3746008328814,-0.02138636650772283,False,True
93,407.5296421017804,710.8211660379172,1095.139025425018,True,55.440104065937575,direction,42.78568017801071,21.392840089005354,410.2817498622288,0.3518685671859316,True,True
94,576.1443813599533,617.9310670418731,1302.9726544053428,True,66.29842228417394,direction,38.088328037736716,19.044164018868358,566.6706002677786,0.2840636424522245,True,True
95,661.5725961181939,604.9233406059075,1322.04967773211,True,75.79667167141679,direction,36.13833266830402,18.06916633415201,663.4293714054963,0.2421123065526558,True,True
96,773.3831991443274,570.8590636126437,1414.970498715081,True,85.0624571644539,direction,34.985763818041036,17.492881909020518,777.493529909905,0.1926579390441816,True,True
97,1304.162457415749,741.8781380285477,1355.7525072459262,True,49.713728334664026,direction,89.55639649878991,44.778198249394954,1327.0467162304938,-0.668902744652879,True,True
98,915.686736747819,596.7301229249858,1289.0912697576284,True,79.74435360896275,direction,40.582303190306305,20.291151595153153,906.6065179899392,-0.22168904434984693,True,True
99,1145.095675034905,670.0095460313393,1301.7779148898367,True,60.30428525920387,direction,62.0342531968733,31.01712659843665,1133.6324900834188,-0.41692104667549756,True,True
100,718.5699448647075,584.3793860349837,1360.3614969808323,True,80.25468360308382,direction,35.45388418134291,17.726942090671454,715.0753302190078,0.21972036274684115,True,True
101,1241.4053546162172,704.527849625738,1440.9387411573039,True,53.62307412121816,direction,78.94591996097516,39.47295998048758,1259.674845972368,-0.5722108257936398,True,True
